X,Y,completeness,is_in_health_zone,amenity,speciality,addr_full,operator,water_source,changeset_id,opening_hours,operational_status,source,emergency,name,wheelchair,url,dispensing,operator_type
-72.31605001,18.54411793,10,,hospital,,,,,6386171,,,,,FOSREF CHRIST-ROI,,,,
-74.44919123,18.44137382,13,,hospital,,,MSPP / AFSC,,4177495,,,,,DISPENSAIRE DE MANDOU,,,,
-72.94066323,19.83117324,13,,hospital,,,MSPP,,24684626,,,,,DISPENSAIRE DE PASSE CADABOIS,,,,
-72.69670442,19.87244129,10,,hospital,,,,,9350724,,,,,NWCM,,,,
-72.10575041,18.83492303,17,,pharmacy,,,,,15830090,,,survey,,El shadai pharmacie,,,no,
-74.09797213,18.24900922,17,,clinic,,,MSPP,,71500970,,,,,CENTRE DE PORT-A-PIMENT,,,,
-71.87057373,18.65408389,13,,hospital,,,,,16677898,,,hot_iom_cosmha,,centre de sante st vincent de Paul,,,,
,,17,,hospital,,,MSPP / CDS,,16785793,,,Drone Adventures - IOM UVA 2013,,Dispensaire de Derac,,,,
-72.39391035,18.54265068,10,,pharmacy,,,,,72750064,,,,,,,,yes,
-72.22704166,18.57571754,10,,hospital,,,,,6386171,,,,,CENTRE DE SANTE DE CROIX-DES-BOUQUETS,,,,
-72.34603158,18.53285165,10,,pharmacy,,,,,72872134,,,,,,,,yes,
-72.30582535,18.58547709,10,,doctors,,,Medecin du Monde,,6354586,,,,,,,,,
-72.25103595,19.71841862,13,,doctors,,,,,15754055,,,"Survey, Bing",,Institut Medical d'Haiti,,,,
-73.75764524,18.21544104,13,,pharmacy,,,,,15830090,,,survey,,Total Pharmacy,,,,
-71.85307903,18.21546393,10,,hospital,,,,,4177495,,,,,Dispensaire Mare Blanche,,,,
-73.74531848,18.22235854,13,,hospital,,,MSPP,,4177495,,,,,SANATORIUM DES CAYES,,,,
-74.16608314,18.2736076,10,,hospital,,,,,43246478,,,,,Sainte Anne,,,,
,,6,,hospital,,,,,16677898,,,,,,,,,
-72.01532727,19.13774887,10,,hospital,,,,,72706613,,,,,Dispensaire Sainte Thérèse,,,,
-73.95143107,18.505214,10,,hospital,,,,,4177495,,,,,Gébeau à Corail,,,,
-71.99868685,19.64669175,17,,clinic,,,,,28329380,,,Survey,,Centre d'Intervention Psychologique et Soin,,,,private
-72.30746971,18.54476577,17,,pharmacy,,,,,16677898,,,hot_cosmha_iom,,Pharmacie Samaritaine,,,yes,
-72.31337467,18.56296078,6,,doctors,,,,,6039903,,,,,,,,,
-72.37777971,19.41820568,10,,hospital,,,,,4177495,,,,,DISPENSAIRE LIVING HOPE,,,,
-72.33731716,18.53020104,10,,hospital,,,,,68511028,,,,,Le Nouveau Centre Médico Hospitalier de la Rue Capois,,,,
-72.71982707,19.64590443,10,,hospital,,,,,4177495,,,,,DISPENSAIRE MOULIN,,,,
-72.68935508,19.31093198,10,,hospital,,,,,4177495,,,,,CSL St Pierre,,,,
-73.09784521,19.85999517,13,,hospital,,,LVING WATER,,4177495,,,,,DISPENSAIRE SICHEM DE CAFÉ PAUL,,,,
-72.62566377,19.49341004,10,,hospital,,,,,22223355,,,,,Clinique Dr Baudin,,,,
-73.75632526,18.19977694,13,,pharmacy,,,,,11056984,,,,,Pharm Bis,,,no,
-72.72468967,20.01901446,13,,hospital,,,MSPP / SOI-MEME,,4177495,,,,,HOPITAL NOTRE DAME DES PALMISTES,,,,
-72.62161564,19.51603908,13,,hospital,,,MSPP,,6385826,,,,,DISPENSAIRE COMMUNAUTAIRE DE POTEAU,,,,
-72.69250978,19.44545097,20,,pharmacy,,,,,16677898,lundi-samedi 08h am a 09h pm,,hot_cosmha_iom,,pharmacie chritian jacques,,,no,
-73.75290393,18.1985065,13,,pharmacy,,,,,15830090,,,survey,,,,,no,
,,6,,hospital,,,,,6386171,,,,,,,,,
-73.74948386,18.19270806,13,,pharmacy,,,,,42631932,,,survey,,Pharmacie Moderne,,,,
-72.28230757,18.65997025,13,,dentist,,,,,42435867,,,Survey-ARC,,Dentiste,,,,
-72.31318482,18.56286414,6,,hospital,,,,,6386171,,,,,,,,,
-72.0796246,19.16662495,10,,hospital,,,,,3987677,,,,,CAL ST ESPRIT DUFAILLY,,,,
-72.44176951,19.56702368,17,,hospital,,,ICC(INTERN,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE LA TROUBLE,,,,
-72.22570692,18.57958654,13,,doctors,,,,,16677898,,,hot_iom_cosmha,,Centre Medical Joseph Edmond et Pharmacie,,,,
-72.30470008,18.54669997,10,,hospital,,,,,9407590,,,,,Hospital Saint Charbel,,,,
-73.74983347,18.19704796,10,,hospital,,,,,15830090,,,survey,,,,,,
-72.25245551,19.71838644,10,,hospital,,,,,28194955,,,,,Centre de Sante St Francois de Sales,,,,
-72.62561406,19.49337944,10,,hospital,,,,,22223355,,,,,BRUNETTE,,,,
-72.28495717,18.52684308,10,,hospital,,,,,15044564,,,,,Centre de Sante Concordia,,,,
-72.67690058,19.46589032,17,,hospital,,,,,33344944,,open,Bing with offset,,Clinque Dentaire,,,,
-72.21876704,19.74925296,10,,hospital,,,,,4177495,,,,,Dispensaire de Labadie,,,,
-72.02601688,19.61244932,17,,pharmacy,,,,,16131610,,,survey,,Solution Pharma,,,yes,
-72.69944547,19.1135012,13,,pharmacy,,,,,24312956,,,,,pharma Produit Cosmetique,,,no,
-72.31801464,18.53777098,10,,hospital,,,,,6386171,,,,,POZ-PORT-AU-PRINCE,,,,
-72.19235282,19.1403388,10,,hospital,,,,,4177495,,,,,SELPETRE,,,,
-72.94469551,19.71780255,17,,hospital,,,,,27208619,,,survey,,Centre de Sante Communautaire de Tente,,,,community
-71.9550893,19.64171734,17,,hospital,,,,,19278024,,,Clinic Esperance et Vie Inc. : clinev.org,no,Clinique Esperance et Vie,,,,
-73.75773493,18.19487529,13,,hospital,,,,,42884253,,,survey,,I.O. Brenda,,,,
-73.65896627,18.29960088,13,,hospital,,,,,15913926,,,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hospital Bonne Fin,,,,
-72.27001501,18.58134699,10,,hospital,,,,,6386171,,,,,CENTRE MEDICAL COMMUNAUTAIRE DE TABARRE,,,,
-73.74909385,18.19414204,17,,pharmacy,,,,,42631422,,,survey,,Pharmacie du coin Kanadia,,,no,
-73.75376442,18.19324987,13,,dentist,,,,,15830090,,,survey,,En DENTIC Ici,,,,
-72.33137096,18.53705894,10,,hospital,,,,,72150785,,,,,Centre Hospitalier du Sacré-Cœur (Hôpital CDTI),,,,
-71.83068828,19.37780415,17,,hospital,,,MSPP,,4177495,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE DE CARICE,,,,
-72.21053811,19.74469815,17,,clinic,,,,,15785396,,,bing,,Clinique Docteur Murielle,,,,private
-72.40264102,18.26142835,10,,hospital,,,,,6386117,,,,,Centre de sante Emmanuel Baptiste,,,,
-71.82103484,19.35260253,10,,hospital,,,,,4177495,,,,,Dispensaire Sainte Hélène de Carice,,,,
-72.18220476,19.73241808,17,,pharmacy,,,,,15704027,,,"Survey, Bing",,Brutus Pharma,,,yes,
-72.62561884,19.49342446,10,,hospital,,,,,22223355,,,,,BRUNETTE,,,,
-72.33253428,18.54095745,10,,clinic,,,,,18738083,,,,,Clinique Orlo,,,,
-72.33500007,18.53899994,10,,hospital,,,,,6386171,,,,,INSTITUT FAME PEREO,,,,
-71.93687031,19.57437788,17,,hospital,,,MSPP / EGLISE CATHOLIQUE,,15788035,,,Health Facility List provided by PAHO/WHO,,Centre de Sante Notre-Dame de Lourdes de Grand-Bassin,,,,
-73.01810095,19.74520174,13,,hospital,,,,,16677898,,open,,,Dispensaire d'Atraille,,,,
-72.8657089,18.43295093,13,,pharmacy,,,,,26835739,,,,,Vel Pharma,,,yes,
-72.01622003,19.58623199,10,,hospital,,,,,8258405,,,,,Dispensaire de Roche Plate,,,,
-72.39201905,18.40640896,10,,hospital,,,,,3910148,,,,,CENTRE SANTE DICOU,,,,
-72.11667504,19.06665994,10,,hospital,,,,,3935016,,,,,DISPENSAIRE ABRIOT,,,,
-72.32638716,18.53804423,6,,clinic,,,,,69209142,,,,,,,,,
-72.53213288,19.23194277,10,,hospital,,,,,4177495,,,,,DISPENSAIRE DE NIEL,,,,
-73.92011083,18.08229233,17,,hospital,,,MSPP,,42884253,,,,yes,L'Hôpital Communautaire PORT-SALUT,,,,
,,20,,hospital,,,,,63884229,,open,knowlage,,Hopital almamater de Gros-Morne,,,,private_non_profit
-71.72908335,19.5563293,13,,pharmacy,,,,,29095675,,,survey,,Prince Pharma,,,,
-72.3325264,18.55406666,17,,pharmacy,,,,,16677898,,open,hot_iom_cosmha,,source de guerison,,,,
-72.18902176,19.73663527,13,,pharmacy,,,,,25842713,,,survey; GPS; Bing,,,,,Maranatha Phamarcie,
-73.0080425,18.41189894,13,,hospital,,,MSPP,,4177495,,,,,DP DE MADELAINE,,,,
-73.75807221,18.19562228,13,,hospital,,,,,42609062,,,survey,,Centre de sante Bel Kay,,,,
-72.33406616,18.53627364,17,,pharmacy,,,,,66635997,24/7,,,,Pharmacie des 5 Continents,,,yes,
-72.05000002,19.16667398,10,,hospital,,,,,3935016,,,,,DISPENSAIRE DE LA BELONNE,,,,
-73.75357264,18.20112643,10,,hospital,,,,,42631422,,,,,Centre de santé communautaire,,,,
-72.35373698,19.2898147,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE GADE BAPTISTE,,,,
-72.33321162,19.64362623,10,,hospital,,,,,15899341,,,,,Disp de Pilatre,,,,
-74.00333274,18.17995969,10,,hospital,,,,,42605115,,,,,DP LILIAN DE ROCHE A BATEAU,,,,
-72.30772427,18.55043822,10,,hospital,,,,,10000129,,,,,BSD Santé,,,,
-72.29712334,18.5730966,13,,hospital,,,ADEM,,6386171,,,,,CENTRE DE SANTE COMMUNAUTAIRE MAIS GATE,,,,
-73.27820658,18.43640444,13,,hospital,,,EGLISE CATHOLIQUE,,8677119,,,,,Dispensaire de Saint Yves,,,,
-72.22877638,18.52458114,10,,hospital,,,,,16161584,,,,,Dispensaire et Pharmacie Nan Banbou,,,,
-72.31143317,18.55240554,10,,hospital,,,,,16003059,,,,,Centre du Vrai de l'Eglise de Dieu,,,,
-72.51706314,19.26266773,17,,pharmacy,,,,,19553707,,,hot_iom_cosmha,,Pharmacie Bon Berger,,,no,
-72.24353532,18.67824699,13,,clinic,,,,,35853565,,,Survey,,,,,,private
-72.69672085,19.11863017,20,,hospital,,,Docteur Vincent,,16724243,,open,bing  with offset,,Hopital Rama,,,,
-72.34070077,18.55473973,17,,pharmacy,,,,,16677898,,closed,hot_iom_cosmha,,Pharmacie Galien,,,,
,,13,,hospital,,,Plan,,12062373,,,,,Hopital,,,,
-72.64165468,19.23702313,13,,hospital,,,,,7001483,,,2005 MSPP database with geocodes,,DP PA NOU AN,,,,
-72.80006293,18.31744126,13,,hospital,,,MSPP,,4177495,,,,,DP DE DUFOUR,,,,
-72.34388824,18.52490736,10,,hospital,,,,,15976286,,,,,Centre de santé UCPEDEC,,,,
-72.31483262,18.54415464,10,,pharmacy,,,,,34418908,,,,,Rédemption Pharma,,,,
-72.62395436,19.02642177,6,,pharmacy,,,,,11290372,,,,,,,,,
-72.55041272,19.66879457,13,,hospital,,,CRS,,63990917,,,,,Hôpital Espérance,,,,
-72.69424802,19.1060714,10,,hospital,,,,,10685073,,,,,FOSREF-Lakay Saint Marc,,,,
-72.31316865,18.56279943,6,,hospital,,,,,6386171,,,,,,,,,
-72.2309436,18.57920374,13,,clinic,,,,,16677898,,open,,,UTC Le Vivant Clinique Materno Enfantine,,,,
-73.75055641,18.197155,13,,hospital,,,,,10646795,,,survey,,INSTITUTION Medical Chuirgical,,,,
-72.02688223,19.61241219,13,,hospital,,,MSPP,,16785950,,,,,Centre de Santé de Trou-du-Nord,,,,
-72.53805813,18.23663795,20,,pharmacy,,,,,16677898,24/7,,hot_c.osm-ha_iom,,pharmacie dieu soit loue,,,no,
-71.78097278,19.40921692,13,,hospital,,,MSPP/CDS,,4177495,,,,,CENTRE MEDICOSOCIAL DE MONT-ORGANISE,,,,
-72.31003356,18.41590356,10,,hospital,,,,,13980846,,,,,Centre de Santé Pasteur Roncourt,,,,
-72.31756286,18.60607713,24,,dentist,,,,,57079002,"Mo, We, Fr 18:00-10:00",,,no,Docteur Benjamain,no,,,private
-72.30571353,18.56516363,10,,pharmacy,,,,,69892383,,,hot--cosmha_oim,,,,,,
-72.34203508,18.53551935,6,,hospital,,,,,18018624,,,,,,,,,
-72.33659732,18.53373024,10,,hospital,,,,,10829123,,,,,Clinique hospitalier la Fleur du Chenne,,,,
-74.44984317,18.40611895,13,,hospital,,,MSPP / AFSC,,42690043,,,,,Sant Sante Espwa AFSC,,,,
,,17,,doctors,,,,,5983009,,,firsthand,,FHM Clinic,,http://www.familyhm.org/,,
-73.53134902,18.28243894,10,,hospital,,,,,4177495,,,,,Cherette,,,,
,,10,,hospital,,,,,6386171,,,,,Hospital Medicos Sem Fronteiras,,,,
-72.20153888,18.81596912,17,,pharmacy,,,,,15830090,,,survey,,Clini Pharma,,,no,
-73.74881633,18.19601724,13,,pharmacy,,,,,15830090,,,survey,,Pharmacie Sicard,,,,
-74.0404281,18.20606949,13,,hospital,,,MSSP,,4177495,,,,,CENTRE DE SANTE DE COTEAUX,,,,
-72.25261803,18.65237976,13,,pharmacy,,,,,39383618,,,Survey-ARC,,Sainte Angela,,,,
-72.26009553,18.65365147,13,,pharmacy,,,,,42435867,,,Survey-ARC,,,,,Mini Pharma,
-72.31097955,18.55451585,13,,doctors,,,,,16677898,,,iom_c-osm.ha,,l'Arche des Enfants,,,,
-72.25993334,19.61171515,13,,doctors,,,,,16649018,,,survey,,Cabinet Medical de Robillard,,,,
-73.74993674,18.19995866,13,,hospital,,,,,42884253,,,survey,,Sanatorium des Cayes,,,,
-73.75167456,18.19747443,17,,pharmacy,,,,,15830090,,,survey,,Rason ole,,,no,
-72.29107152,18.53124492,20,,hospital,,,,,41628173,,open,CNIGS/OIM/ FOCS,,Centre hospitalier de Delmas,,,,private_for_profit
-72.06499583,19.61537209,17,,hospital,,,,,16581370,,,seuvey,,Dispensaire de cacheman,,,,community
-72.43333304,19.74999996,10,,hospital,,,,,3987677,,,,,PORT MARGOT HOSPITAL WESLEYAN (FAUCHE),,,,
-71.99293787,18.99959432,10,,hospital,,,,,4177495,,,,,Centre de Santé de Thomonde,,,,
-72.61719805,19.14979677,13,,doctors,,,,,11054304,,,Bing  With Offset,,Centre Me,,,,
-74.25922604,18.56038335,13,,hospital,,,,,43510601,,,Servey,,Hopital Cadette,,,,
-73.19759991,18.42207683,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE COMMUNAUTAIRE DE MUSSOTTE,,,,
-72.39843012,18.24234528,17,,hospital,,,,,16724243,,open,hot _c.osm-ha_iom,,centre medical emmanuel,,,,
-74.35058006,18.49000093,10,,hospital,,,,,4177495,,,,,DISPENSAIRE DE BOURDON,,,,
-72.29562574,18.53822998,13,,pharmacy,,,,,17133509,24/7,,,,,,,yes,
-72.19255004,18.54257398,13,,hospital,,,DOUBLE HARVEST,,6386171,,,,,CENTRE DE SANTE OPERATION DOUBLE HARVEST,,,,
-72.28325112,18.56884639,20,,pharmacy,,,,,37630178,,open,C-osm.ha/COOPI,,Pharma Mil,,,,
,,13,,hospital,,,Humanity First,,16724243,,open,,,,,,,
,,13,,hospital,,,,,15454664,,,hot_iom_cosmha,,JP_HRO hospital,,,,
-72.61669882,19.60939077,13,,hospital,,,,,7126117,,,hot_cosmha_iom,,dispensaire dolette,,,,
-72.34098793,18.49326727,24,,hospital,,,FOCAS / MA,,41628173,,open,CNIGS/GIS/DTM,,Centre Sante Mossanto Petit I,,,,government_facility-public
-71.72244514,19.54742914,13,,clinic,,,,,17302886,,,survey,,,,,,private
-72.51792463,18.28104142,10,,hospital,,,,,6386117,,,,,DP DE LAFOND,,,,
-71.83620885,19.08664608,13,,hospital,,,MSPP,,30642163,,,,,Centre de Santé de Thomassique,,,,
-72.02329821,19.61474387,17,,pharmacy,,,,,17302886,,,survey,,Pharmacie de la grace,,,no,
-72.30847822,18.54940113,17,,pharmacy,,"Rte Delmas, Delmas 29",,,9434804,,,survey,,PharmaStar,,,,
-72.32912704,18.53342514,17,,hospital,,,,,67441625,,open,,,Hôpital Plurimédic,,,,
-73.23078378,18.36118884,13,,hospital,,,ARMEE DU SALUT/MSPP,,11151500,,,,,Clinique Bethel,,,,
-72.02432516,19.616218,20,,pharmacy,,,,,16698076,8:00-16:00,,survey,,Pharmacie Emmanuel,,,no,
-72.22780131,18.58044962,20,,pharmacy,,,,,16677898,24/7,,hot_iom_cosmha,,Pharmacie Betheheme #5,,,yes,
-73.34594887,19.77839592,10,,hospital,,,,,17218259,,,,,Temps Perdu,,,,
-72.9463584,19.71885733,17,,hospital,,,,,16677898,,open,hot_iom_cosmha,,Clinique Scolaire Bon Samaritain de Tenter,,,,
-72.68813443,19.44850475,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Pharmacie paracelse,,,no,
-72.63126833,18.50882735,17,,pharmacy,,,,,42737200,Tu-Su 08:00-15:00;Sa 08:00-12:00,,,,jesco phamacie,,,no,
-72.34525994,18.53728006,13,,hospital,,,,,55139213,,,,,Medical Center,,,,
-72.91513154,19.63796945,13,,hospital,,,COMMUNAUTAIRE,,4177495,,,,,DISPENSAIRE ATREI,,,,
-72.69651574,19.11610713,17,,hospital,,,IMA World Health,,16724243,,open,bing  with offset,,,,,,
-73.69673588,18.34558979,10,,hospital,,,,,15830090,,,,,Centale De Sante De Clanard,,,,
-73.54207828,18.2646947,13,,hospital,,,,,15830090,,,survey,,DP SAINT PATRICK,,,,
-72.14611933,19.63352922,20,,hospital,,,,,16698076,8:00-16:00,,survey,,Centre de sante Porte ouverte,,,,private
-72.45000003,19.74999996,10,,hospital,,,,,3987677,,,,,FONDEFH BIZOTON,,,,
-72.18393303,18.53947394,10,,hospital,,,,,6386171,,,,,C/S Lespwa,,,,
-73.24805905,18.31175179,13,,pharmacy,,,,,55140024,,,,,Divinite Pharmacie,,,,
-72.23982088,18.54612724,10,,hospital,,,,,15976286,,,,,Centre de santé organisation room,,,,
,,17,,hospital,,,Nuns,,55134185,,,,,Hopital des Soeurs,,,,
-72.26222076,18.5720663,20,,pharmacy,,,,,33979156,,open,cosm-ha_coopi,,Phamacie Lory,,,,
-72.2282831,18.57898857,20,,pharmacy,,,,,16677898,24/7,,hot_iom_cosmha,,Farmacie Joseph Jeannine,,,yes,
-72.28912407,18.54601819,13,,hospital,,,FONDEFH (and/or Dr Gustave Jn Frantois),,6386171,,,,,CLINIQUE COMMUNAUTAIRE DE DELMAS 75,,,,
-72.32214248,18.53669743,17,,clinic,,,Docteur Philippe Rigal,,69323576,,,,,Clinique d’Urgences Médicales,,,,
-72.27733157,18.90331928,13,,hospital,,,,,11053891,,,2005 MSPP database with geocodes,,DP DE BOSSOU,,,,
-72.69018757,19.44965508,20,,pharmacy,,,,,17612580,8:00-15:00,,hot_cosmha_iom,,Pharmacie l'Aurore,,,no,
-72.69951303,19.11092712,13,,hospital,,,,,24374528,,open,,,Pharmacie Joradana,,,,
-72.40265284,19.07190567,20,,hospital,,,HAS,,74962967,,,Health Facility List provided by PAHO/WHO,,DP DE PLASSAC,,,,
-72.32763288,18.54089576,13,,pharmacy,,,,,75398098,,,,,Prophalab,,,,
-72.69677332,19.87236552,10,,hospital,,,,,9350724,,,,,Guichard,,,,
-72.4143041,18.40159347,10,,hospital,,,,,6385826,,,,,CENTRE DE SANTE TOTOLEAU,,,,
-72.5238943,18.77889135,10,,hospital,,,,,4177495,,,,,CLINIQUE MERES ET ENFANTS,,,,
-72.28973511,18.51512333,13,,pharmacy,,,,,34418908,,,survey,,Pharmacie Saint Sylvestre,,,,
-72.25333301,18.57055496,17,,hospital,,,NOS PETITS FRERES ET SOEURS,,42372951,,,,,Hôpital Saint Damien,,https://saintdamienhospital.nph.org/,,
-72.24941396,18.65939542,17,,clinic,,,,,39432698,,,Survey-ARC,,Clinique Dentaire,,,,private
-72.68401313,19.66978598,10,,hospital,,,,,4177495,,,,,CENTRE DE SANTE SOS FRANCE,,,,
-72.70783458,19.92454806,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE DESGRANGES,,,,
,,10,,pharmacy,,,,,42693474,,,,,36.6,,,,
-72.33299931,18.54002245,10,,doctors,,,,,57053020,,,,,Complexe Médical Marguerite Liautaud,,,,
-72.21369792,19.73855053,10,,doctors,,,,,15775034,,,,,Centre de Sante St Jude,,,,
-72.10310868,18.83400857,20,,pharmacy,,,,,15830090,24/7,,survey,,Clesno pharma,,,no,
-72.46121468,19.81475025,13,,hospital,,,,,3910148,,,Health Facility List provided by PAHO/WHO,,DISPENSAIRE LA FONDATION NOVION,,,,
-72.7549594,18.18299595,17,,hospital,,,,,16677898,,open,hot _c.osm-ha_iom,,centre de santé avec lits de bainet,,,,
-72.26548584,18.62135323,17,,dentist,,,,,16677898,08:00-16:00,,hot_iom_cosmha,,Clinique Dentaire,,,,
-72.19417647,19.74111506,10,,hospital,,,,,15757329,,,,,Centre de Santé du Fort Saint Michel,,,,
-72.68092658,19.44352254,13,,pharmacy,,,,,33344944,,,hot_cosmha_iom,,reality phama Drog store,,,,
-72.5131425,18.77148208,13,,hospital,,,MSPP,,11246326,,,,,Centre de Santé Nicolas Armand,,,,
-72.83450542,19.87508025,13,,hospital,,,MSPP,,4177495,,,,,CENTRE DE SANTE DE CHAMSOLME,,,,
-72.88434732,19.62159968,13,,clinic,,,,,30686435,,,hot_cosmha_iom,,mme celares geffrard,,,,
-73.75138806,18.19277696,10,,hospital,,,,,42631422,,,,,Hopital général Les Cayes,,,,
-72.31868813,18.52494868,13,,hospital,,,FRERE BLAI,,6386171,,,,,CENTRE DE SANTE HAUT TURGEAU,,,,
-72.30676596,18.54444583,20,,pharmacy,,,,,41628173,,open,hot_cosmha_iom,,decouverte pharmacie,,,,private_for_profit
-72.67894023,19.44307755,20,,pharmacy,,,,,33344944,24/7,,hot_cosmha_iom,,Garizim Pharma,,,no,
,,13,,clinic,,,,,18602894,,closed,,,Clinique Eben-Ezer,,,,
-72.34032903,18.53780996,10,,hospital,,,,,6386171,,,,,Medical Center,,,,
-71.73223327,19.55216567,17,,pharmacy,,,,,15911152,,,surrvey,,Calou Pharma,,,no,
-71.83931636,19.66532807,10,,hospital,,,,,16785793,,,,,Croix-Rouge,,,,
,,17,,pharmacy,,,,,33979156,,open,C-osm.ha/COOPI,,,,,,
-73.74908975,18.19405705,13,,hospital,,,,,42631422,,,survey,,Laboratoire médico-légal,,,,
-73.63253561,18.34261714,10,,hospital,,,,,4177495,,,,,Com. Bonne Fin,,,,
-73.07803927,19.80090602,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE DE GOMBO,,,,
-72.40436426,18.55017553,6,,hospital,,,,,6904939,,,,,,,,,
-72.64394512,19.28828022,10,,pharmacy,,,,,51966934,,,,,Pharmacie de l’Espoir,,,,
-71.74849802,19.18730897,10,,hospital,,,,,4177495,,,,,Dispensaire de Baltazar (NF),,,,
-72.6988413,19.11371527,10,,hospital,,,,,49032595,,,,,Chirigie,,,,
-72.28626106,18.51136363,17,,dentist,,,,,18479222,Mo-Fr 09:00-16:00,,survey,,Dr. Stephanie Supplice / The Smile Clinic,,,,
-72.51527855,18.79222017,13,,dentist,,,,,15830090,,,survey,,Clinic Dentaire,,,,
-72.70003757,19.10694839,17,,pharmacy,,,,,26811987,,,Bing with offset,,Pharmacie Mazou,,,no,
-72.27905841,18.59673616,17,,,,,,,33979156,,open,C-osm.ha/COOPI,,Clinic Medical,,,,
-72.93276907,19.74927182,13,,hospital,,,MSPP,,4177495,,,,,DISPENSAIRE SAINTE THERESE DE CALUC,,,,
-72.17729464,19.69859702,13,,hospital,,,,,16594712,,,survey,,Hopital de la convention de la baptiste d\'Haiti,,,,
-73.37999717,18.44681485,13,,hospital,,,HAITI MISSION,,42700273,,,,,Dispensaire d'Arnaud,,,,
-72.20943287,19.60985362,27,,hospital,,Crudem-Milot,CRUDEM Foundation; Sovereign Military Order of Malta,,16065820,,200 beds available. It's a hospital. It doesn't need anything. It's a fully functioning hospital- staffed and ready to go. They don't have enough patients. They are trying to put the word out that they have room and doctors waiting for people,survey,,Hopital Sacré Coeur de Milot,,http://www.crudem.org/,,
-72.34213273,18.53490404,10,,hospital,,,,,10824124,,,,,Medical Center,,,,
-72.05757508,19.39937296,10,,hospital,,,,,4177495,,,,,Palmary,,,,
-71.73172432,19.55472039,17,,pharmacy,,,,,29273602,,,Survey,,Fraternité Pharma,,,no,
-72.70000303,19.10929533,13,,dentist,,,,,24337243,,,bing with offset,,Jules Cantave,,,,
-72.32433426,18.53378279,13,,hospital,,,,,18488696,,,survey,,Hopital SODEC,,,,
-72.66550547,19.47556404,17,,pharmacy,,,,,16067001,Mo-Fr 08:00-17:00,,,,pharmacie bon samaritin,,,no,
-73.88482754,18.06022747,10,,hospital,,,,,42884253,,,,,DP DE Dumont,,,,
-72.70606525,18.94979433,20,,pharmacy,,,,,73555336,6:00-17:00,,bing with offset,,Eben-Ezer,,,no,
,,13,,hospital,,,,,31930607,,,hot_OIM_che116,,Save the children,,,,
,,20,,hospital,general;maternity,,ServeHAITI,,66314790,,,,,Centre de Sante Vincent de Paul,,,,
-72.29381936,18.51075904,17,,hospital,,,,,16677898,,open,CNIGS/GIS/DTM,,KLINIK ANNOU,,,,
-71.72848455,19.55652108,17,,clinic,,,,,29551881,,,survey,,Sonolab Clinique,,,,private
-71.73390563,19.55139169,17,,clinic,,,,,15911387,,,surrvey,,Misa Phaema Clinique,,,,private
-72.33740048,18.53087762,24,,hospital,,,,,69364944,,open,http://haiti.sahanafoundation.org/prod/hms/hospital,,Hôpital Saint Ésprit,,,,private_for_profit
-72.60852143,18.51434415,13,,hospital,,,MSPP,,42713892,,,,,Asile Saint Vincent de Paul,,,,
-72.29659503,18.28723297,10,,hospital,,,,,6386117,,,,,Dispensaire Grande Riviere,,,,
-72.57139203,18.19448897,17,,hospital,,,,,16677898,,open,hot_c.osm-ha_iom,,dispensaire de bellevue,,,,
-72.66636495,19.47480565,13,,hospital,,,,,15903023,,open,,,Hospital de secours des Gonaives,,,,
-73.68158802,18.49321396,10,,hospital,,,,,4177495,,,,,Baradères,,,,
-72.26891002,18.62869192,13,,pharmacy,,,,,19463861,,,,,Pharmacie Baptiste,,,yes,
-72.29248764,18.59043784,13,,pharmacy,,,,,16677898,,,hot_iom_cosmha,,Sabbaoth Pharmacie,,,,
